Date,Carbon Monoxide AQI Value,Main Pollutant,Site Name,Site ID,Source,Nitrogen Dioxide AQI Value,Main Pollutant,Site Name,Site ID,Source,Ozone AQI Value,Main Pollutant,Site Name,Site ID,Source,PM2.5 AQI Value,Main Pollutant,Site Name,Site ID,Source,Sulfur Dioxide AQI Value,Main Pollutant,Site Name,Site ID,Source,PM10 AQI Value,Main Pollutant,Site Name,Site ID,Source
7/5/2019,6,,Jersey City,34-017-1002,AQS,30,,Jersey City,34-017-1002,AQS,100,,Rockland County,36-087-0005,AQS,73,,Fort Lee Near Road,34-003-0010,AQS,4,,Elizabeth,34-039-0003,AQS,15,,Newark Firehouse,34-013-0003,AQS
7/6/2019,6,,Jersey City,34-017-1002,AQS,32,,Jersey City,34-017-1002,AQS,49,,PFIZER LAB SITE,36-005-0133,AQS,58,,Fort Lee Near Road,34-003-0010,AQS,3,,Jersey City,34-017-1002,AQS,,,,,
7/7/2019,5,,Elizabeth Lab,34-039-0004,AQS,19,,Jersey City,34-017-1002,AQS,38,,Flemington,34-019-0001,AQS,53,,Elizabeth Lab,34-039-0004,AQS,4,,Elizabeth,34-039-0003,AQS,,,,,
7/8/2019,6,,Jersey City,34-017-1002,AQS,38,,Jersey City,34-017-1002,AQS,40,,Rutgers University,34-023-0011,AQS,54,,Paterson,34-031-0005,AQS,3,,Jersey City,34-017-1002,AQS,20,,Jersey City Firehouse,34-017-1003,AQS
7/9/2019,6,,Jersey City,34-017-1002,AQS,42,,Elizabeth Lab,34-039-0004,AQS,100,,BABYLON,36-103-0002,AQS,56,,Fort Lee Near Road,34-003-0010,AQS,4,,Elizabeth,34-039-0003,AQS,,,,,
7/10/2019,6,,Newark Firehouse,34-013-0003,AQS,42,,Jersey City,34-017-1002,AQS,112,,Rutgers University,34-023-0011,AQS,60,,PS 19,36-061-0128,AQS,23,,Chester,34-027-3001,AQS,,,,,
7/11/2019,6,,Elizabeth,34-039-0003,AQS,38,,Elizabeth Lab,34-039-0004,AQS,90,,MILLBROOK,36-027-0007,AQS,56,,NEWBURGH,36-071-0002,AQS,3,,Jersey City,34-017-1002,AQS,17,,Newark Firehouse,34-013-0003,AQS
7/12/2019,7,,Elizabeth,34-039-0003,AQS,21,,Jersey City,34-017-1002,AQS,51,,RIVERHEAD,36-103-0004,AQS,40,,Elizabeth Lab,34-039-0004,AQS,3,,Jersey City,34-017-1002,AQS,,,,,
7/13/2019,7,,Elizabeth,34-039-0003,AQS,23,,Fort Lee Near Road,34-003-0010,AQS,80,,Colliers Mills,34-029-0006,AQS,46,,Fort Lee Near Road,34-003-0010,AQS,4,,Chester,34-027-3001,AQS,,,,,
7/14/2019,7,,Elizabeth,34-039-0003,AQS,25,,Jersey City,34-017-1002,AQS,64,,RIVERHEAD,36-103-0004,AQS,50,,Union City High School,34-017-0008,AQS,7,,Chester,34-027-3001,AQS,18,,DIVISION STREET,36-061-0134,AQS
7/15/2019,6,,Elizabeth,34-039-0003,AQS,34,,Queens College Near Road,36-081-0125,AQS,61,,BABYLON,36-103-0002,AQS,33,,Fort Lee Near Road,34-003-0010,AQS,1,,Bayonne,34-017-0006,AQS,14,,DIVISION STREET,36-061-0134,AQS
7/16/2019,8,,Elizabeth,34-039-0003,AQS,42,,Jersey City,34-017-1002,AQS,136,,Flax Pond,36-103-0044,AQS,55,,Fort Lee Near Road,34-003-0010,AQS,4,,Jersey City,34-017-1002,AQS,,,,,
7/17/2019,7,,Elizabeth Lab,34-039-0004,AQS,37,,Jersey City,34-017-1002,AQS,108,,Flax Pond,36-103-0044,AQS,65,,Fort Lee Near Road,34-003-0010,AQS,4,,Jersey City,34-017-1002,AQS,19,,Newark Firehouse,34-013-0003,AQS
7/18/2019,7,,Elizabeth Lab,34-039-0004,AQS,43,,Elizabeth Lab,34-039-0004,AQS,45,,Rutgers University,34-023-0011,AQS,53,,Elizabeth Lab,34-039-0004,AQS,4,,Elizabeth,34-039-0003,AQS,,,,,
7/19/2019,6,,Jersey City,34-017-1002,AQS,31,,Jersey City,34-017-1002,AQS,93,,WHITE PLAINS,36-119-2004,AQS,63,,Fort Lee Near Road,34-003-0010,AQS,3,,Jersey City,34-017-1002,AQS,,,,,
7/20/2019,6,,Elizabeth Lab,34-039-0004,AQS,28,,Jersey City,34-017-1002,AQS,97,,BABYLON,36-103-0002,AQS,61,,BABYLON,36-103-0002,AQS,4,,Jersey City,34-017-1002,AQS,23,,DIVISION STREET,36-061-0134,AQS
7/21/2019,6,,Elizabeth Lab,34-039-0004,AQS,22,,Bayonne,34-017-0006,AQS,84,,BABYLON,36-103-0002,AQS,58,,Elizabeth Lab,34-039-0004,AQS,6,,Jersey City,34-017-1002,AQS,,,,,
7/22/2019,6,,Elizabeth Lab,34-039-0004,AQS,34,,Jersey City,34-017-1002,AQS,71,,Flemington,34-019-0001,AQS,46,,Fort Lee Near Road,34-003-0010,AQS,4,,Jersey City,34-017-1002,AQS,,,,,
7/23/2019,8,,Elizabeth,34-039-0003,AQS,25,,Elizabeth Lab,34-039-0004,AQS,31,,Monmouth University,34-025-0005,AQS,31,,Fort Lee Near Road,34-003-0010,AQS,3,,Jersey City,34-017-1002,AQS,6,,Newark Firehouse,34-013-0003,AQS
7/24/2019,9,,Elizabeth,34-039-0003,AQS,35,,Newark Firehouse,34-013-0003,AQS,54,,Monmouth University,34-025-0005,AQS,41,,Fort Lee Near Road,34-003-0010,AQS,1,,Jersey City,34-017-1002,AQS,,,,,
7/25/2019,9,,Elizabeth,34-039-0003,AQS,36,,Jersey City,34-017-1002,AQS,58,,QUEENS COLLEGE 2,36-081-0124,AQS,52,,Elizabeth Lab,34-039-0004,AQS,1,,Jersey City,34-017-1002,AQS,,,,,
7/26/2019,9,,Elizabeth,34-039-0003,AQS,37,,IS 52,36-005-0110,AQS,108,,Leonia,34-003-0006,AQS,56,,Fort Lee Near Road,34-003-0010,AQS,1,,Bayonne,34-017-0006,AQS,19,,Jersey City Firehouse,34-017-1003,AQS
7/27/2019,9,,Elizabeth,34-039-0003,AQS,46,,Bayonne,34-017-0006,AQS,93,,Leonia,34-003-0006,AQS,56,,Fort Lee Near Road,34-003-0010,AQS,1,,Jersey City,34-017-1002,AQS,,,,,
7/28/2019,6,,Elizabeth,34-039-0003,AQS,23,,Jersey City,34-017-1002,AQS,129,,Flax Pond,36-103-0044,AQS,63,,DIVISION STREET,36-061-0134,AQS,3,,Jersey City,34-017-1002,AQS,,,,,
7/29/2019,7,,Elizabeth,34-039-0003,AQS,40,,Jersey City,34-017-1002,AQS,150,,Flax Pond,36-103-0044,AQS,71,,MASPETH LIBRARY,36-081-0120,AQS,4,,Chester,34-027-3001,AQS,20,,Newark Firehouse,34-013-0003,AQS
7/30/2019,7,,Elizabeth,34-039-0003,AQS,42,,Jersey City,34-017-1002,AQS,105,,Leonia,34-003-0006,AQS,74,,Fort Lee Near Road,34-003-0010,AQS,3,,Jersey City,34-017-1002,AQS,,,,,
7/31/2019,7,,Elizabeth,34-039-0003,AQS,43,,Jersey City,34-017-1002,AQS,74,,Leonia,34-003-0006,AQS,66,,Fort Lee Near Road,34-003-0010,AQS,3,,Jersey City,34-017-1002,AQS,,,,,
8/1/2019,7,,Elizabeth,34-039-0003,AQS,50,,Fort Lee Near Road,34-003-0010,AQS,84,,Rutgers University,34-023-0011,AQS,55,,Fort Lee Near Road,34-003-0010,AQS,1,,Jersey City,34-017-1002,AQS,18,,DIVISION STREET,36-061-0134,AQS
8/2/2019,8,,Elizabeth,34-039-0003,AQS,47,,Jersey City,34-017-1002,AQS,80,,Rockland County,36-087-0005,AQS,60,,NEWBURGH,36-071-0002,AQS,1,,Newark Firehouse,34-013-0003,AQS,,,,,
8/3/2019,6,,Elizabeth,34-039-0003,AQS,27,,Elizabeth Lab,34-039-0004,AQS,87,,Leonia,34-003-0006,AQS,52,,Fort Lee Near Road,34-003-0010,AQS,1,,Jersey City,34-017-1002,AQS,,,,,
8/4/2019,8,,Elizabeth,34-039-0003,AQS,38,,Bayonne,34-017-0006,AQS,90,,Monmouth University,34-025-0005,AQS,45,,Fort Lee Near Road,34-003-0010,AQS,1,,Jersey City,34-017-1002,AQS,11,,Newark Firehouse,34-013-0003,AQS
8/5/2019,10,,Elizabeth,34-039-0003,AQS,29,,Elizabeth Lab,34-039-0004,AQS,80,,Ramapo,34-031-5001,AQS,52,,Elizabeth Lab,34-039-0004,AQS,4,,IS 52,36-005-0110,AQS,,,,,
8/6/2019,8,,Elizabeth,34-039-0003,AQS,37,,Elizabeth Lab,34-039-0004,AQS,61,,Flemington,34-019-0001,AQS,60,,Fort Lee Near Road,34-003-0010,AQS,6,,EISENHOWER PARK,36-059-0005,AQS,,,,,
8/7/2019,8,,Elizabeth,34-039-0003,AQS,37,,Elizabeth Lab,34-039-0004,AQS,47,,MILLBROOK,36-027-0007,AQS,58,,Fort Lee Near Road,34-003-0010,AQS,1,,Jersey City,34-017-1002,AQS,21,,Jersey City Firehouse,34-017-1003,AQS
8/8/2019,7,,Elizabeth,34-039-0003,AQS,42,,Jersey City,34-017-1002,AQS,97,,Flax Pond,36-103-0044,AQS,54,,Fort Lee Near Road,34-003-0010,AQS,1,,Jersey City,34-017-1002,AQS,,,,,
8/9/2019,7,,Elizabeth,34-039-0003,AQS,37,,Bayonne,34-017-0006,AQS,51,,Colliers Mills,34-029-0006,AQS,42,,Fort Lee Near Road,34-003-0010,AQS,1,,Bayonne,34-017-0006,AQS,,,,,
8/10/2019,7,,Elizabeth,34-039-0003,AQS,26,,Jersey City,34-017-1002,AQS,37,,Colliers Mills,34-029-0006,AQS,32,,Flemington,34-019-0001,AQS,1,,Jersey City,34-017-1002,AQS,7,,Newark Firehouse,34-013-0003,AQS
8/11/2019,6,,Elizabeth,34-039-0003,AQS,31,,Jersey City,34-017-1002,AQS,38,,Monmouth University,34-025-0005,AQS,28,,Newark Firehouse,34-013-0003,AQS,1,,Bayonne,34-017-0006,AQS,,,,,
8/12/2019,7,,Elizabeth,34-039-0003,AQS,38,,Jersey City,34-017-1002,AQS,67,,Flax Pond,36-103-0044,AQS,44,,Fort Lee Near Road,34-003-0010,AQS,3,,Jersey City,34-017-1002,AQS,,,,,
8/13/2019,7,,Elizabeth,34-039-0003,AQS,34,,Elizabeth Lab,34-039-0004,AQS,44,,QUEENS COLLEGE 2,36-081-0124,AQS,70,,Elizabeth Lab,34-039-0004,AQS,3,,Elizabeth,34-039-0003,AQS,20,,Jersey City Firehouse,34-017-1003,AQS
8/14/2019,11,,Elizabeth,34-039-0003,AQS,47,,Elizabeth Lab,34-039-0004,AQS,47,,IS 52,36-005-0110,AQS,71,,Fort Lee Near Road,34-003-0010,AQS,3,,Bayonne,34-017-0006,AQS,,,,,
8/15/2019,11,,Elizabeth,34-039-0003,AQS,37,,Elizabeth Lab,34-039-0004,AQS,47,,Chester,34-027-3001,AQS,59,,Fort Lee Near Road,34-003-0010,AQS,1,,Bayonne,34-017-0006,AQS,,,,,
8/16/2019,7,,Elizabeth,34-039-0003,AQS,34,,IS 52,36-005-0110,AQS,48,,Rockland County,36-087-0005,AQS,51,,Toms River,34-029-2002,AQS,1,,EISENHOWER PARK,36-059-0005,AQS,16,,Newark Firehouse,34-013-0003,AQS
8/17/2019,15,,Elizabeth,34-039-0003,AQS,28,,IS 52,36-005-0110,AQS,71,,Ramapo,34-031-5001,AQS,49,,Fort Lee Near Road,34-003-0010,AQS,1,,Jersey City,34-017-1002,AQS,,,,,
8/18/2019,7,,Elizabeth,34-039-0003,AQS,32,,IS 52,36-005-0110,AQS,54,,Leonia,34-003-0006,AQS,56,,Fort Lee Near Road,34-003-0010,AQS,1,,Jersey City,34-017-1002,AQS,,,,,
8/19/2019,8,,Elizabeth,34-039-0003,AQS,34,,IS 52,36-005-0110,AQS,71,,Flax Pond,36-103-0044,AQS,52,,Fort Lee Near Road,34-003-0010,AQS,1,,Jersey City,34-017-1002,AQS,27,,IS 52,36-005-0110,AQS
8/20/2019,6,,Elizabeth Lab,34-039-0004,AQS,35,,IS 52,36-005-0110,AQS,90,,Leonia,34-003-0006,AQS,50,,Fort Lee Near Road,34-003-0010,AQS,1,,Jersey City,34-017-1002,AQS,,,,,
8/21/2019,8,,Elizabeth,34-039-0003,AQS,38,,Newark Firehouse,34-013-0003,AQS,54,,WHITE PLAINS,36-119-2004,AQS,59,,Fort Lee Near Road,34-003-0010,AQS,1,,Jersey City,34-017-1002,AQS,,,,,
8/22/2019,8,,Elizabeth,34-039-0003,AQS,27,,Fort Lee Near Road,34-003-0010,AQS,97,,BABYLON,36-103-0002,AQS,48,,Fort Lee Near Road,34-003-0010,AQS,1,,Jersey City,34-017-1002,AQS,11,,Newark Firehouse,34-013-0003,AQS
8/23/2019,9,,Elizabeth,34-039-0003,AQS,31,,Jersey City,34-017-1002,AQS,33,,RIVERHEAD,36-103-0004,AQS,37,,Fort Lee Near Road,34-003-0010,AQS,1,,Jersey City,34-017-1002,AQS,,,,,
8/24/2019,9,,Elizabeth,34-039-0003,AQS,28,,IS 52,36-005-0110,AQS,37,,Monmouth University,34-025-0005,AQS,25,,Fort Lee Near Road,34-003-0010,AQS,1,,IS 52,36-005-0110,AQS,,,,,
8/25/2019,13,,Elizabeth,34-039-0003,AQS,13,,IS 52,36-005-0110,AQS,29,,Rutgers University,34-023-0011,AQS,27,,Fort Lee Near Road,34-003-0010,AQS,4,,EISENHOWER PARK,36-059-0005,AQS,8,,Jersey City Firehouse,34-017-1003,AQS
8/26/2019,8,,Elizabeth,34-039-0003,AQS,22,,Elizabeth Lab,34-039-0004,AQS,42,,Flemington,34-019-0001,AQS,30,,Elizabeth Lab,34-039-0004,AQS,0,,Newark Firehouse,34-013-0003,AQS,,,,,
8/27/2019,7,,Elizabeth Lab,34-039-0004,AQS,32,,Elizabeth Lab,34-039-0004,AQS,42,,Rockland County,36-087-0005,AQS,41,,Fort Lee Near Road,34-003-0010,AQS,1,,Jersey City,34-017-1002,AQS,,,,,
8/28/2019,11,,Elizabeth,34-039-0003,AQS,32,,Elizabeth Lab,34-039-0004,AQS,31,,Flemington,34-019-0001,AQS,40,,Newark Firehouse,34-013-0003,AQS,1,,Elizabeth,34-039-0003,AQS,,,,,
8/29/2019,11,,Elizabeth,34-039-0003,AQS,36,,Bayonne,34-017-0006,AQS,44,,Colliers Mills,34-029-0006,AQS,32,,Fort Lee Near Road,34-003-0010,AQS,1,,Bayonne,34-017-0006,AQS,,,,,
8/30/2019,10,,Elizabeth,34-039-0003,AQS,33,,Fort Lee Near Road,34-003-0010,AQS,84,,QUEENS COLLEGE 2,36-081-0124,AQS,48,,Fort Lee Near Road,34-003-0010,AQS,1,,Jersey City,34-017-1002,AQS,,,,,
8/31/2019,10,,Elizabeth,34-039-0003,AQS,36,,Queens College Near Road,36-081-0125,AQS,80,,Colliers Mills,34-029-0006,AQS,39,,Elizabeth Lab,34-039-0004,AQS,1,,Jersey City,34-017-1002,AQS,12,,Jersey City Firehouse,34-017-1003,AQS
9/1/2019,6,,Elizabeth,34-039-0003,AQS,14,,Jersey City,34-017-1002,AQS,40,,Flemington,34-019-0001,AQS,31,,Fort Lee Near Road,34-003-0010,AQS,1,,Elizabeth,34-039-0003,AQS,,,,,
9/2/2019,5,,Jersey City,34-017-1002,AQS,26,,Newark Firehouse,34-013-0003,AQS,35,,Flax Pond,36-103-0044,AQS,42,,Fort Lee Near Road,34-003-0010,AQS,1,,Jersey City,34-017-1002,AQS,,,,,
9/3/2019,6,,Jersey City,34-017-1002,AQS,41,,Elizabeth Lab,34-039-0004,AQS,58,,Flemington,34-019-0001,AQS,46,,Elizabeth Lab,34-039-0004,AQS,1,,Jersey City,34-017-1002,AQS,11,,Newark Firehouse,34-013-0003,AQS
9/4/2019,6,,Jersey City,34-017-1002,AQS,36,,Elizabeth Lab,34-039-0004,AQS,51,,Rutgers University,34-023-0011,AQS,54,,Fort Lee Near Road,34-003-0010,AQS,1,,Jersey City,34-017-1002,AQS,,,,,
9/5/2019,7,,Elizabeth,34-039-0003,AQS,40,,Newark Firehouse,34-013-0003,AQS,35,,Monmouth University,34-025-0005,AQS,28,,Elizabeth Lab,34-039-0004,AQS,1,,Bayonne,34-017-0006,AQS,,,,,
9/6/2019,10,,Elizabeth,34-039-0003,AQS,33,,Elizabeth Lab,34-039-0004,AQS,31,,Flax Pond,36-103-0044,AQS,35,,Fort Lee Near Road,34-003-0010,AQS,9,,QUEENS COLLEGE 2,36-081-0124,AQS,11,,Jersey City Firehouse,34-017-1003,AQS
9/7/2019,5,,Elizabeth,34-039-0003,AQS,28,,Jersey City,34-017-1002,AQS,36,,Colliers Mills,34-029-0006,AQS,30,,Fort Lee Near Road,34-003-0010,AQS,1,,QUEENS COLLEGE 2,36-081-0124,AQS,,,,,
9/8/2019,7,,Elizabeth,34-039-0003,AQS,26,,Newark Firehouse,34-013-0003,AQS,42,,Monmouth University,34-025-0005,AQS,37,,Fort Lee Near Road,34-003-0010,AQS,1,,PFIZER LAB SITE,36-005-0133,AQS,,,,,
9/9/2019,7,,Elizabeth,34-039-0003,AQS,37,,Queens College Near Road,36-081-0125,AQS,42,,Rockland County,36-087-0005,AQS,31,,Fort Lee Near Road,34-003-0010,AQS,1,,Elizabeth Lab,34-039-0004,AQS,10,,Newark Firehouse,34-013-0003,AQS
9/10/2019,11,,Elizabeth,34-039-0003,AQS,34,,Elizabeth Lab,34-039-0004,AQS,40,,Flemington,34-019-0001,AQS,40,,Fort Lee Near Road,34-003-0010,AQS,6,,Bayonne,34-017-0006,AQS,,,,,
9/11/2019,6,,Jersey City,34-017-1002,AQS,45,,PFIZER LAB SITE,36-005-0133,AQS,80,,Rutgers University,34-023-0011,AQS,55,,Fort Lee Near Road,34-003-0010,AQS,3,,Elizabeth Lab,34-039-0004,AQS,,,,,
9/12/2019,10,,Elizabeth,34-039-0003,AQS,38,,Queens College Near Road,36-081-0125,AQS,45,,Colliers Mills,34-029-0006,AQS,57,,Elizabeth Lab,34-039-0004,AQS,1,,Jersey City,34-017-1002,AQS,16,,Jersey City Firehouse,34-017-1003,AQS
9/13/2019,5,,Elizabeth,34-039-0003,AQS,24,,Elizabeth Lab,34-039-0004,AQS,30,,VALLEY CENTRAL HIGH SCHOOL,36-071-5001,AQS,30,,Elizabeth Lab,34-039-0004,AQS,1,,Elizabeth Lab,34-039-0004,AQS,,,,,
9/14/2019,9,,Elizabeth,34-039-0003,AQS,27,,IS 52,36-005-0110,AQS,34,,RIVERHEAD,36-103-0004,AirNow,43,,Fort Lee Near Road,34-003-0010,AQS,0,,Newark Firehouse,34-013-0003,AQS,,,,,
9/15/2019,6,,Elizabeth,34-039-0003,AQS,41,,Queens College Near Road,36-081-0125,AQS,54,,BABYLON,36-103-0002,AQS,40,,Fort Lee Near Road,34-003-0010,AQS,1,,Jersey City,34-017-1002,AQS,9,,Newark Firehouse,34-013-0003,AQS
9/16/2019,7,,Elizabeth,34-039-0003,AQS,42,,Newark Firehouse,34-013-0003,AQS,44,,Colliers Mills,34-029-0006,AQS,45,,Fort Lee Near Road,34-003-0010,AQS,1,,Bayonne,34-017-0006,AQS,,,,,
9/17/2019,9,,Elizabeth,34-039-0003,AQS,34,,Jersey City,34-017-1002,AQS,43,,Colliers Mills,34-029-0006,AQS,31,,Fort Lee Near Road,34-003-0010,AQS,3,,Elizabeth Lab,34-039-0004,AQS,,,,,
9/18/2019,9,,Elizabeth,34-039-0003,AQS,34,,Jersey City,34-017-1002,AQS,32,,Flax Pond,36-103-0044,AQS,31,,Elizabeth Lab,34-039-0004,AQS,10,,EISENHOWER PARK,36-059-0005,AQS,15,,Jersey City Firehouse,34-017-1003,AQS
9/19/2019,8,,Elizabeth,34-039-0003,AQS,46,,Newark Firehouse,34-013-0003,AQS,42,,Ramapo,34-031-5001,AQS,40,,Elizabeth Lab,34-039-0004,AQS,1,,Elizabeth,34-039-0003,AQS,,,,,
9/20/2019,6,,Jersey City,34-017-1002,AQS,45,,Jersey City,34-017-1002,AQS,74,,Flax Pond,36-103-0044,AQS,51,,Fort Lee Near Road,34-003-0010,AQS,1,,Bayonne,34-017-0006,AQS,,,,,
9/21/2019,7,,Queens College Near Road,36-081-0125,AQS,48,,Jersey City,34-017-1002,AQS,84,,Bayonne,34-017-0006,AQS,55,,Fort Lee Near Road,34-003-0010,AQS,3,,Bayonne,34-017-0006,AQS,31,,Newark Firehouse,34-013-0003,AQS
9/22/2019,9,,PFIZER LAB SITE,36-005-0133,AQS,40,,PFIZER LAB SITE,36-005-0133,AQS,101,,MT NINHAM,36-079-0005,AQS,66,,Fort Lee Near Road,34-003-0010,AQS,1,,Newark Firehouse,34-013-0003,AQS,,,,,
9/23/2019,6,,Jersey City,34-017-1002,AQS,39,,Jersey City,34-017-1002,AQS,100,,Rutgers University,34-023-0011,AQS,62,,Fort Lee Near Road,34-003-0010,AQS,1,,Jersey City,34-017-1002,AQS,,,,,
9/24/2019,7,,Elizabeth,34-039-0003,AQS,29,,Jersey City,34-017-1002,AQS,33,,Flax Pond,36-103-0044,AQS,41,,Jersey City Firehouse,34-017-1003,AQS,1,,Jersey City,34-017-1002,AQS,11,,Jersey City Firehouse,34-017-1003,AQS
9/25/2019,6,,Newark Firehouse,34-013-0003,AQS,48,,Newark Firehouse,34-013-0003,AQS,48,,Flemington,34-019-0001,AQS,36,,Fort Lee Near Road,34-003-0010,AQS,4,,Jersey City,34-017-1002,AQS,,,,,
9/26/2019,6,,Newark Firehouse,34-013-0003,AQS,45,,Jersey City,34-017-1002,AQS,45,,Flax Pond,36-103-0044,AQS,53,,Fort Lee Near Road,34-003-0010,AQS,1,,Jersey City,34-017-1002,AQS,,,,,
9/27/2019,7,,Jersey City,34-017-1002,AQS,35,,Jersey City,34-017-1002,AQS,42,,Flemington,34-019-0001,AQS,41,,Fort Lee Near Road,34-003-0010,AQS,3,,Jersey City,34-017-1002,AQS,12,,Newark Firehouse,34-013-0003,AQS
9/28/2019,6,,Elizabeth,34-039-0003,AQS,33,,IS 52,36-005-0110,AQS,50,,MT NINHAM,36-079-0005,AQS,57,,Newark Firehouse,34-013-0003,AQS,1,,Chester,34-027-3001,AQS,,,,,
9/29/2019,8,,Elizabeth,34-039-0003,AQS,34,,IS 52,36-005-0110,AQS,40,,Monmouth University,34-025-0005,AQS,36,,Fort Lee Near Road,34-003-0010,AQS,0,,Newark Firehouse,34-013-0003,AQS,,,,,
9/30/2019,5,,Jersey City,34-017-1002,AQS,26,,Elizabeth Lab,34-039-0004,AQS,31,,MT NINHAM,36-079-0005,AQS,29,,Fort Lee Near Road,34-003-0010,AQS,1,,Elizabeth Lab,34-039-0004,AQS,15,,Jersey City Firehouse,34-017-1003,AQS
10/1/2019,6,,Jersey City,34-017-1002,AQS,29,,Jersey City,34-017-1002,AQS,46,,Rutgers University,34-023-0011,AQS,46,,Fort Lee Near Road,34-003-0010,AQS,1,,QUEENS COLLEGE 2,36-081-0124,AQS,,,,,
10/2/2019,5,,Jersey City,34-017-1002,AQS,33,,Jersey City,34-017-1002,AQS,58,,Colliers Mills,34-029-0006,AQS,56,,Fort Lee Near Road,34-003-0010,AQS,3,,QUEENS COLLEGE 2,36-081-0124,AQS,,,,,
10/3/2019,6,,Elizabeth,34-039-0003,AQS,25,,Jersey City,34-017-1002,AQS,24,,RIVERHEAD,36-103-0004,AQS,30,,Elizabeth Lab,34-039-0004,AQS,0,,Newark Firehouse,34-013-0003,AQS,6,,Newark Firehouse,34-013-0003,AQS
10/4/2019,6,,Elizabeth,34-039-0003,AQS,44,,Fort Lee Near Road,34-003-0010,AQS,31,,RIVERHEAD,36-103-0004,AQS,28,,Elizabeth Lab,34-039-0004,AQS,0,,Newark Firehouse,34-013-0003,AQS,,,,,
10/5/2019,5,,Jersey City,34-017-1002,AQS,21,,Jersey City,34-017-1002,AQS,32,,Rockland County,36-087-0005,AQS,39,,Fort Lee Near Road,34-003-0010,AQS,1,,Elizabeth Lab,34-039-0004,AQS,,,,,
10/6/2019,6,,Queens College Near Road,36-081-0125,AQS,31,,IS 52,36-005-0110,AQS,35,,Flax Pond,36-103-0044,AQS,42,,Fort Lee Near Road,34-003-0010,AQS,0,,Newark Firehouse,34-013-0003,AQS,16,,IS 52,36-005-0110,AQS
10/7/2019,5,,Jersey City,34-017-1002,AQS,33,,Elizabeth Lab,34-039-0004,AQS,36,,Rutgers University,34-023-0011,AQS,33,,Fort Lee Near Road,34-003-0010,AQS,0,,Newark Firehouse,34-013-0003,AQS,,,,,
10/8/2019,5,,Elizabeth Lab,34-039-0004,AQS,27,,Elizabeth Lab,34-039-0004,AQS,31,,RIVERHEAD,36-103-0004,AQS,30,,Fort Lee Near Road,34-003-0010,AQS,1,,Elizabeth Lab,34-039-0004,AQS,,,,,
10/9/2019,5,,Elizabeth Lab,34-039-0004,AQS,21,,Elizabeth Lab,34-039-0004,AQS,21,,Chester,34-027-3001,AQS,29,,Elizabeth Lab,34-039-0004,AQS,0,,Newark Firehouse,34-013-0003,AQS,6,,Newark Firehouse,34-013-0003,AQS
10/10/2019,3,,Elizabeth Lab,34-039-0004,AQS,24,,Elizabeth Lab,34-039-0004,AQS,35,,QUEENS COLLEGE 2,36-081-0124,AQS,39,,Fort Lee Near Road,34-003-0010,AQS,1,,IS 52,36-005-0110,AQS,,,,,
10/11/2019,5,,Elizabeth Lab,34-039-0004,AQS,21,,Jersey City,34-017-1002,AQS,34,,Flemington,34-019-0001,AQS,22,,Fort Lee Near Road,34-003-0010,AQS,1,,IS 52,36-005-0110,AQS,,,,,
10/12/2019,7,,PFIZER LAB SITE,36-005-0133,AQS,39,,Jersey City,34-017-1002,AQS,33,,Colliers Mills,34-029-0006,AQS,30,,Fort Lee Near Road,34-003-0010,AQS,1,,Newark Firehouse,34-013-0003,AQS,10,,DIVISION STREET,36-061-0134,AQS
10/13/2019,6,,PFIZER LAB SITE,36-005-0133,AQS,25,,Fort Lee Near Road,34-003-0010,AQS,33,,MT NINHAM,36-079-0005,AQS,33,,Elizabeth Lab,34-039-0004,AQS,1,,Newark Firehouse,34-013-0003,AQS,,,,,
10/14/2019,5,,Elizabeth Lab,34-039-0004,AQS,38,,Bayonne,34-017-0006,AQS,44,,Flemington,34-019-0001,AQS,45,,Fort Lee Near Road,34-003-0010,AQS,3,,Bayonne,34-017-0006,AQS,,,,,
10/15/2019,6,,Jersey City,34-017-1002,AQS,36,,Elizabeth Lab,34-039-0004,AQS,34,,Monmouth University,34-025-0005,AQS,39,,Fort Lee Near Road,34-003-0010,AQS,1,,Bayonne,34-017-0006,AQS,10,,Newark Firehouse,34-013-0003,AQS
10/16/2019,7,,Elizabeth,34-039-0003,AQS,41,,Jersey City,34-017-1002,AQS,44,,QUEENS COLLEGE 2,36-081-0124,AQS,43,,Fort Lee Near Road,34-003-0010,AQS,3,,Bayonne,34-017-0006,AQS,,,,,
10/17/2019,5,,Elizabeth Lab,34-039-0004,AQS,15,,Jersey City,34-017-1002,AQS,31,,MT NINHAM,36-079-0005,AQS,43,,Elizabeth Lab,34-039-0004,AQS,0,,Newark Firehouse,34-013-0003,AQS,,,,,
10/18/2019,3,,Elizabeth Lab,34-039-0004,AQS,23,,Elizabeth Lab,34-039-0004,AQS,29,,Chester,34-027-3001,AQS,20,,Fort Lee Near Road,34-003-0010,AQS,1,,MILLBROOK,36-027-0007,AQS,5,,Newark Firehouse,34-013-0003,AQS
10/19/2019,8,,Jersey City,34-017-1002,AQS,39,,IS 52,36-005-0110,AQS,33,,Rutgers University,34-023-0011,AQS,38,,Newark Firehouse,34-013-0003,AQS,3,,QUEENS COLLEGE 2,36-081-0124,AQS,,,,,
